ID_Cliente,Nombre,Apellido,Email,Telefono,Fecha_Registro,Pais,Ciudad,Direccion,Codigo_Postal,Tipo_Cliente,Ultima_Compra_Fecha,Total_Gastado_EUR,Numero_Compras,Fuente_Adquisicion,Activo,Notas_Internas
CL1671,Enrique,Gomis,enrique.gomis@hotmail.com,+34923959511,2022-11-01,Guatemala,Toledo,Avenida de Alondra Ibarra 53 Piso 5 ,28852,Basic,2023-12-02,4613.63,5,Web,True,
CL1672,Benigno,Belda,benigno.belda@hotmail.com,+34 975 457 409,2024-12-21,Senegal,Huelva,Paseo Catalina Becerra 95 Apt. 25 ,39033,Basic,2025-01-24,3996.0,49,Evento,False,Consequatur esse nobis adipisci minus.
CL1673,Julie,Conde,julie.conde@yahoo.com,+34830784912,2025-02-07,Japón,Salamanca,Calle de Mireia Gámez 374,18095,Basic,2025-03-07,972.67,47,Anuncio Online,False,
CL1674,Ileana,Tomás,ileana.tomás@gmail.com,+34 856938039,2024-01-28,Angola,Cáceres,Alameda Odalis Montes 188 Apt. 88 ,40989,Basic,2024-07-21,31.5,41,Anuncio Online,False,Tempora ullam temporibus est facilis molestiae occaecati.
CL1675,Javier,Álamo,javier.álamo@gmail.com,+34 739586712,2025-02-17,Montenegro,Castellón,Pasaje Azeneth Ródenas 417 Apt. 59 ,04482,Standard,2025-02-18,3307.18,0,Anuncio Online,True,
CL1676,Seve,Espinosa,seve.espinosa@yahoo.com,+34 827 80 06 93,2022-04-29,Turquía,Guadalajara,Calle Chus Ángel 21 Piso 5 ,16151,Standard,2024-04-22,683.36,25,Referido,True,Doloremque animi aut laudantium similique iste excepturi.
CL1677,Alondra,Cabeza,alondra.cabeza@gmail.com,+34 983 63 71 11,2024-12-13,Myanmar,La Rioja,Avenida de Ana Sofía Tomas 2,46020,Premium,2025-02-13,2851.74,45,Referido,False,
CL1678,Imelda,Soria,imelda.soria@gmail.com,+34 878 21 24 91,2022-06-14,Iraq,Cantabria,Rambla de Inocencio Morell 45,51459,Basic,2023-01-14,4683.35,18,Web,True,
CL1679,Micaela,Ripoll,micaela.ripoll@yahoo.com,+34934 02 98 37,2024-09-08,Tailandia,La Coruña,Glorieta Eleuterio Girona 964 Puerta 1 ,25228,Standard,2024-10-14,1896.9,10,Redes Sociales,False,
CL1680,Alfredo,Leal,alfredo.leal@yahoo.com,+34 847 142 558,2023-03-07,Malawi,Lugo,Alameda de Plácido Bustamante 63,29842,Basic,2024-02-14,2992.91,37,Referido,True,
CL1681,Belen,Carrillo,belen.carrillo@gmail.com,+34986093605,2024-05-09,Swazilandia,Teruel,Vial de Alejandra Beltran 6 Apt. 80 ,28993,Premium,2024-09-20,4880.8,8,Referido,False,
CL1682,Miguela,Llanos,miguela.llanos@hotmail.com,+34 876677010,2023-07-25,República Dominicana,Zaragoza,Paseo de Marcelino Salamanca 6,26526,Basic,2023-08-19,1845.19,5,Referido,False,
CL1683,Amancio,Blasco,amancio.blasco@gmail.com,+34824030779,2024-01-02,Ucrania,Murcia,Calle de Adolfo Alcalá 346 Puerta 7 ,49160,Basic,2024-12-21,2458.81,20,Redes Sociales,False,
CL1684,Elena,Lorenzo,elena.lorenzo@gmail.com,+34901 234 744,2023-09-24,Swazilandia,Guadalajara,Urbanización de Jafet Ordóñez 36,14054,Premium,2025-03-09,4265.0,31,Redes Sociales,False,
CL1685,Felicidad,Español,felicidad.español@hotmail.com,+34846 13 66 53,2023-08-09,Mónaco,Baleares,Avenida de María Ángeles Lastra 24,30829,Standard,2024-01-10,2087.17,15,Anuncio Online,True,
CL1686,Nilda,Losa,nilda.losa@yahoo.com,+34925 69 40 66,2024-11-14,República Dominicana,Lleida,Pasadizo Alba Jordán 41,01134,Basic,2025-02-09,33.14,18,Referido,False,
CL1687,Bernardino,Mayoral,bernardino.mayoral@yahoo.com,+34922 232 601,2023-06-21,Argentina,Badajoz,Paseo Salomón Cases 519 Apt. 63 ,39394,Basic,2023-08-06,3976.62,19,Redes Sociales,False,Aliquid soluta accusamus iure veniam.
CL1688,Elvira,Yuste,elvira.yuste@yahoo.com,+34 880 915 159,2022-07-04,Ghana,Castellón,C. Bartolomé Abril 40 Puerta 2 ,41447,Standard,2025-02-05,1250.87,13,Referido,False,
CL1689,Saturnina,Pujol,saturnina.pujol@hotmail.com,+34824303077,2023-09-08,Bosnia y Herzegovina,Soria,Pasadizo de Florentina Romero 88 Apt. 45 ,22648,Basic,2024-04-20,3839.04,48,Evento,False,
CL1690,Aníbal,Lucas,aníbal.lucas@hotmail.com,+34 902 181 335,2024-09-18,Reino Unido de Gran Bretaña e Irlanda del Norte,Castellón,Acceso de Isidora Frutos 8 Apt. 47 ,10630,Standard,2025-01-26,2842.24,3,Web,False,Eligendi dolores illum fugit.
CL1691,Alicia,Izaguirre,alicia.izaguirre@gmail.com,+34 979 14 26 24,2024-01-22,Sudán,Jaén,Glorieta Encarnación Cabrero 71 Piso 7 ,13647,Premium,2024-05-06,367.35,22,Anuncio Online,False,
CL1692,Manu,Solano,manu.solano@gmail.com,+34 881 630 513,2023-10-06,Afganistán,Granada,Paseo Flavio Nogueira 50 Piso 9 ,28431,Basic,2024-12-12,4358.05,4,Evento,True,
CL1693,Kike,Pont,kike.pont@yahoo.com,+34709 04 16 38,2022-10-25,Bahamas,Burgos,Acceso Brígida Cañete 40,27236,Standard,2024-01-09,3387.49,40,Redes Sociales,True,
CL1694,Teófila,Iborra,teófila.iborra@hotmail.com,+34 948240624,2023-10-19,Malawi,Ceuta,Calle de Manuelita Amaya 822 Piso 6 ,41397,Premium,,0,0,Web,False,
CL1695,Cosme,Yuste,cosme.yuste@hotmail.com,+34975 02 29 55,2023-03-03,Mongolia,Granada,Ronda Rafael Valdés 641,06759,Standard,,0,0,Referido,True,
CL1696,Rosario,Cerdán,rosario.cerdán@yahoo.com,+34 842 58 10 77,2022-07-15,República de Moldova,La Rioja,Paseo Etelvina Nicolás 23 Apt. 80 ,37359,Standard,2022-11-29,3377.67,35,Referido,True,
CL1697,Ibán,Caro,ibán.caro@gmail.com,+34 988913647,2024-05-10,Emiratos Árabes Unidos,Navarra,C. Rubén Arellano 104 Puerta 7 ,40376,Standard,2024-12-19,1098.76,12,Anuncio Online,False,
CL1698,Diana,Muñoz,diana.muñoz@hotmail.com,+34944 06 26 87,2023-06-26,Croacia,Burgos,Alameda Gerónimo Verdú 55,24381,Premium,2023-07-10,812.97,15,Web,True,
CL1699,Azeneth,Cañellas,azeneth.cañellas@hotmail.com,+34 925 38 76 29,2024-01-07,Federación de Rusia,Castellón,C. Esmeralda Álamo 9,36680,Standard,2025-03-03,1044.18,19,Evento,False,
CL1700,Clementina,Solano,clementina.solano@hotmail.com,+34 821753052,2024-04-14,Madagascar,Baleares,Cañada de Abilio Parra 63 Puerta 4 ,35360,Basic,2024-12-11,1245.27,17,Anuncio Online,True,
CL1701,Yago,Sebastián,yago.sebastián@hotmail.com,+34944 108 295,2023-05-02,Timor-Leste,Sevilla,Cañada de Marcelino Abril 26 Apt. 09 ,37631,Basic,,0,0,Anuncio Online,True,
CL1702,Viviana,Mora,viviana.mora@yahoo.com,+34846 83 35 47,2024-06-15,Mauricio,Cuenca,Vial de José Pacheco 44 Piso 1 ,11541,Standard,,0,0,Web,True,Minima explicabo recusandae quam doloribus pariatur.
CL1703,Ignacio,Cabañas,ignacio.cabañas@hotmail.com,+34946744797,2022-04-23,Micronesia,Albacete,Cañada de Crescencia Arce 373 Puerta 2 ,26680,Basic,2023-05-30,2357.48,37,Redes Sociales,True,
CL1704,Margarita,Alvarado,margarita.alvarado@yahoo.com,+34948 33 67 95,2024-11-13,Benin,Huelva,Alameda de Paulina Novoa 62,42433,Premium,2024-11-22,4932.29,4,Web,False,Accusantium similique quidem eos laborum repellendus.
CL1705,Chita,Esteve,chita.esteve@hotmail.com,+34 846 25 69 29,2023-01-01,Mauricio,La Rioja,Cañada de Carina Cortina 33,45950,Basic,,0,0,Redes Sociales,False,
CL1706,Nicanor,Báez,nicanor.báez@hotmail.com,+34971 832 992,2023-10-17,Colombia,Soria,Pasaje de Valentina Pascual 5 Piso 5 ,33517,Basic,2024-11-01,1988.91,20,Web,False,
CL1707,Tito,Salamanca,tito.salamanca@hotmail.com,+34968668705,2025-01-25,Guatemala,Toledo,Vial Demetrio Rueda 84 Piso 4 ,01582,Standard,,0,0,Referido,False,
CL1708,Isaías,Martín,isaías.martín@yahoo.com,+34986 19 27 50,2022-10-02,Botswana,Granada,Acceso de Rodolfo Carlos 39 Piso 7 ,41730,Standard,2024-06-01,1122.49,24,Evento,False,
CL1709,Tristán,Valls,tristán.valls@yahoo.com,+34 988207929,2024-11-04,Belarús,Cantabria,Ronda de Amando Carballo 20 Apt. 52 ,28499,Basic,2024-12-10,4645.31,26,Redes Sociales,True,Nihil magnam maiores dolores dolorum.
CL1710,Ricardo,Sandoval,ricardo.sandoval@gmail.com,+34961 709 284,2023-09-15,El Salvador,Palencia,Urbanización de Selena Andrade 276,40862,Basic,,0,0,Web,True,
CL1711,Petrona,Alcántara,petrona.alcántara@yahoo.com,+34 923 239 441,2022-12-14,Ucrania,Ciudad,Plaza de Remigio Lobo 31 Piso 4 ,25567,Basic,2024-12-16,3862.83,23,Evento,False,
CL1712,Calisto,Llorente,calisto.llorente@hotmail.com,+34800340379,2023-10-31,Uganda,Valladolid,Urbanización Joaquina Artigas 557,35100,Basic,2025-03-18,2136.09,24,Redes Sociales,False,
CL1713,Melania,Roselló,melania.roselló@hotmail.com,+34925 20 63 22,2023-06-28,Myanmar,La Rioja,Camino de Estrella Pinilla 57 Piso 0 ,21634,Standard,2024-09-12,1955.15,23,Anuncio Online,True,
CL1714,Filomena,Castillo,filomena.castillo@gmail.com,+34 884 12 65 04,2024-07-03,Bangladesh,Teruel,Vial Juan Manuel Ríos 116,41443,Standard,2024-11-23,4673.38,5,Referido,True,
CL1715,León,Peñalver,león.peñalver@gmail.com,+34864680310,2023-11-18,República Checa,Toledo,C. Febe Gordillo 58,24429,Premium,2023-12-15,3787.45,22,Redes Sociales,True,
CL1716,Florencia,Anglada,florencia.anglada@hotmail.com,+34 619 491 077,2022-08-12,Indonesia,Badajoz,Alameda Francisco Javier Osuna 88 Piso 0 ,39111,Premium,2023-04-22,4734.59,7,Redes Sociales,True,
CL1717,Tere,Arnaiz,tere.arnaiz@hotmail.com,+34819 240 400,2022-12-26,República Federal Democrática de Nepal,Huesca,Ronda de Jose Carlos Elorza 850 Puerta 3 ,18790,Basic,2023-04-22,196.53,2,Evento,False,
CL1718,Nieves,Lamas,nieves.lamas@hotmail.com,+34928 37 01 26,2023-05-25,Pakistán,Guipúzcoa,Paseo Eutropio Salamanca 737 Puerta 0 ,22769,Premium,2024-10-31,1027.09,8,Redes Sociales,False,
CL1719,Carla,Mateu,carla.mateu@yahoo.com,+34 953045158,2023-05-24,Marruecos,Ciudad,Camino de Bruno Ayala 38 Piso 2 ,10855,Standard,2023-12-22,4266.8,21,Evento,False,
CL1720,Victor,Benitez,victor.benitez@yahoo.com,+34 920870160,2023-12-03,Suecia,Guipúzcoa,Callejón Selena Taboada 8,12800,Premium,2024-05-28,3544.9,38,Evento,False,
CL1721,Jeremías,Priego,jeremías.priego@gmail.com,+34703 83 35 69,2023-12-06,Dinamarca,Pontevedra,Cañada de Rosendo Jerez 65 Apt. 94 ,13718,Standard,,0,0,Web,True,Qui ut atque corrupti magni magnam voluptas.
CL1722,Emilia,Miguel,emilia.miguel@gmail.com,+34 842 696 901,2024-03-24,Eritrea,Cáceres,Acceso de Leandra Montesinos 48 Piso 5 ,39204,Premium,2024-03-24,2647.17,32,Anuncio Online,False,
CL1723,Samu,Suárez,samu.suárez@gmail.com,+34822 98 49 38,2025-03-01,Timor-Leste,Guipúzcoa,Alameda Apolinar Alegre 13 Apt. 53 ,14565,Standard,2025-03-11,664.79,23,Referido,False,
CL1724,Pablo,Becerra,pablo.becerra@yahoo.com,+34849 777 859,2025-03-12,Barbados,Castellón,Pasaje de Julia Prada 1,24585,Standard,2025-03-23,1485.76,34,Referido,False,
CL1725,Marcio,Corbacho,marcio.corbacho@gmail.com,+34 902 65 52 38,2022-07-15,Brunei Darussalam,Navarra,Camino de Delia Alsina 17,43379,Premium,2024-05-23,2595.05,21,Anuncio Online,False,
CL1726,Alejo,Collado,alejo.collado@yahoo.com,+34886890623,2024-03-11,Dominicana,Huelva,Calle de Valerio Uriarte 17 Apt. 95 ,07882,Standard,2025-02-02,4324.7,29,Web,True,
CL1727,Clarisa,Casanovas,clarisa.casanovas@hotmail.com,+34 900 58 44 23,2023-08-30,Paraguay,Zamora,Pasadizo Chucho Paniagua 7 Puerta 2 ,44695,Premium,2025-02-17,2706.1,35,Evento,True,Sunt iure libero in et dignissimos voluptates.
CL1728,Clara,Quero,clara.quero@gmail.com,+34865317757,2023-04-29,Ghana,Pontevedra,Plaza de Jose Carlos Calderon 832,01846,Premium,2024-05-21,3487.13,12,Web,True,
CL1729,Amelia,Manzano,amelia.manzano@hotmail.com,+34 879 32 35 39,2024-04-30,Eslovaquia,Granada,Plaza Amado Palmer 73 Piso 8 ,05625,Premium,2024-12-03,2784.76,41,Evento,False,
CL1730,Buenaventura,Blazquez,buenaventura.blazquez@gmail.com,+34879 08 96 13,2024-04-21,Dominicana,Girona,Camino Asdrubal Palacios 35 Apt. 02 ,25106,Standard,2024-05-06,3483.73,35,Anuncio Online,False,
CL1731,Adriana,Aragonés,adriana.aragonés@hotmail.com,+34 813 945 382,2022-10-26,Argentina,Barcelona,Cuesta de Miguel Iglesias 440 Apt. 76 ,50001,Standard,2024-11-05,291.92,0,Referido,False,
CL1732,Berto,Villalba,berto.villalba@hotmail.com,+34 748 97 09 35,2024-03-21,República Centroafricana,Jaén,C. de Hilario Mancebo 87,50176,Standard,2024-08-28,4998.55,27,Web,False,
CL1733,Juanito,Rosado,juanito.rosado@hotmail.com,+34946 07 66 83,2023-08-06,Australia,Ávila,Via Plácido Bernad 95 Apt. 55 ,39137,Standard,2025-01-06,1330.54,15,Web,False,
CL1734,Ariel,Pallarès,ariel.pallarès@hotmail.com,+34 722982483,2024-11-28,Costa Rica,Salamanca,Acceso de Florencia Nadal 12 Puerta 5 ,48673,Basic,2025-03-05,2374.47,40,Web,False,Laborum sapiente soluta sit magnam ipsa.
CL1735,Marcia,Cuervo,marcia.cuervo@gmail.com,+34822 05 28 30,2022-05-27,Vanuatu,La Rioja,Glorieta Sofía Naranjo 8 Piso 4 ,40280,Premium,2023-07-09,4604.52,10,Redes Sociales,True,
CL1736,Azahara,Jódar,azahara.jódar@hotmail.com,+34 845 221 959,2023-05-09,Kenya,Guadalajara,Plaza de Rosario Arregui 9 Apt. 97 ,15511,Standard,2025-03-15,43.05,3,Evento,True,
CL1737,Martin,Vila,martin.vila@gmail.com,+34 872 72 65 61,2023-04-15,Israel,Cáceres,Glorieta Juan José Pujol 69,18709,Premium,,0,0,Evento,True,Odio placeat sunt.
CL1738,Mar,Roman,mar.roman@yahoo.com,+34822 167 062,2024-11-17,Malawi,Baleares,Cañada Adán Ríos 10 Apt. 51 ,45452,Basic,2025-02-05,221.08,37,Redes Sociales,True,
CL1739,Fermín,Amat,fermín.amat@yahoo.com,+34946008280,2023-11-10,Liechtenstein,Huesca,Paseo Manuelita Gallo 31,20667,Premium,2023-12-22,3662.34,7,Referido,True,
CL1740,Teodoro,Rodríguez,teodoro.rodríguez@hotmail.com,+34 879 77 63 82,2023-03-12,Francia,Ávila,Acceso Felisa Peralta 12 Puerta 8 ,42703,Basic,2023-11-21,3352.05,2,Anuncio Online,True,Soluta error maiores non sunt quia rem distinctio.
CL1741,Loreto,Zabaleta,loreto.zabaleta@yahoo.com,+34 824 304 016,2022-06-22,Maldivas,Palencia,Cañada Zoraida Santiago 43,27700,Standard,2025-01-13,1083.67,8,Redes Sociales,True,
CL1742,Nuria,Valentín,nuria.valentín@hotmail.com,+34 885761629,2022-04-06,Islas Marshall,Cuenca,Rambla Crescencia Gabaldón 57 Piso 0 ,31604,Premium,2023-12-30,1296.99,50,Redes Sociales,False,
CL1743,Tamara,Guillen,tamara.guillen@gmail.com,+34875023132,2025-02-18,Liechtenstein,Cáceres,Calle María Ángeles Blanco 566 Apt. 08 ,15627,Premium,2025-03-30,441.25,25,Evento,True,
CL1744,Úrsula,Vilaplana,úrsula.vilaplana@hotmail.com,+34855399472,2023-12-21,Turquía,Ávila,Alameda Matilde Quirós 45 Apt. 64 ,14821,Standard,2024-07-08,4652.1,32,Anuncio Online,False,
CL1745,Gracia,Cañete,gracia.cañete@hotmail.com,+34928 731 914,2022-10-30,Tayikistán,León,Urbanización de Sol Porras 17,29459,Basic,2022-11-14,4760.03,35,Anuncio Online,False,
CL1746,Gloria,Narváez,gloria.narváez@gmail.com,+34980 690 010,2023-06-17,Estonia,Albacete,Pasadizo de Manolo Becerra 92 Apt. 66 ,45154,Premium,2024-09-11,4870.01,40,Evento,True,
CL1747,Georgina,Miralles,georgina.miralles@hotmail.com,+34 945 377 771,2023-08-16,Granada,Almería,Via de Marino Alsina 11,51845,Premium,2024-04-15,634.65,49,Web,False,
CL1748,Geraldo,Trillo,geraldo.trillo@gmail.com,+34824 606 469,2024-02-24,Hungría,Santa Cruz de Tenerife,Pasadizo Aristides Cabeza 267,39080,Basic,2024-07-10,2317.56,7,Web,False,Nulla esse voluptates exercitationem molestias.
CL1749,Rosalina,Mendez,rosalina.mendez@yahoo.com,+34975217559,2025-01-07,Tayikistán,Guadalajara,Camino de Ascensión Tolosa 15 Piso 2 ,17531,Standard,2025-03-05,4453.42,15,Web,False,
CL1750,Marianela,Gallart,marianela.gallart@hotmail.com,+34 848 75 66 26,2024-02-11,Nicaragua,Burgos,Cuesta de Bernarda Casas 96,36004,Standard,2025-02-28,2549.98,11,Evento,True,
CL1751,Eugenio,Domingo,eugenio.domingo@hotmail.com,+34943 764 937,2022-06-15,Argentina,Badajoz,C. Cebrián Valls 75,08929,Standard,2022-07-04,33.13,16,Evento,True,
CL1752,Augusto,Tudela,augusto.tudela@yahoo.com,+34 860 598 114,2024-08-27,Dinamarca,Ceuta,Paseo Benigna Carvajal 82 Piso 4 ,37620,Basic,2025-01-15,1146.52,43,Evento,True,
CL1753,Marco,España,marco.españa@hotmail.com,+34984035285,2023-07-20,Emiratos Árabes Unidos,Teruel,Urbanización Tiburcio Ríos 9,20477,Premium,2025-03-18,1692.04,17,Evento,True,Facilis sint unde aperiam voluptatem.
CL1754,Severiano,Peiró,severiano.peiró@hotmail.com,+34886 237 515,2022-12-01,Camerún,Almería,Cuesta Áurea Llabrés 968 Piso 2 ,43731,Standard,2023-04-25,934.55,20,Referido,False,
CL1755,Roberto,Adán,roberto.adán@yahoo.com,+34900 62 70 97,2024-03-13,Turquía,Santa Cruz de Tenerife,Glorieta Tiburcio Izquierdo 71 Piso 4 ,19474,Standard,2025-02-08,4922.52,23,Anuncio Online,True,
CL1756,Bernardo,Lastra,bernardo.lastra@yahoo.com,+34822 78 28 44,2024-09-16,Yemen,Las Palmas,Glorieta de Febe Tamarit 75,15347,Premium,,0,0,Anuncio Online,False,Veniam natus neque repudiandae culpa odio atque.
CL1757,Priscila,Vigil,priscila.vigil@yahoo.com,+34974 369 291,2024-11-20,República Popular Democrática de Corea,Jaén,Camino de Isidro Ferrández 7,17269,Standard,2024-12-21,1664.8,1,Referido,False,
CL1758,Manolo,Estevez,manolo.estevez@gmail.com,+34923 03 33 09,2022-12-23,Luxemburgo,Zamora,Pasaje Petrona Llorente 68,09987,Basic,2024-08-23,1405.19,28,Evento,False,
CL1759,Teresita,Donaire,teresita.donaire@yahoo.com,+34 800 310 142,2024-12-05,Australia,Ávila,Vial de Benita Ripoll 3,06423,Standard,2025-03-16,1787.54,25,Evento,False,
CL1760,Pascual,Cornejo,pascual.cornejo@hotmail.com,+34 973 755 131,2023-11-30,Madagascar,Burgos,Cuesta Teresita Hervás 17 Puerta 4 ,47807,Standard,2024-02-01,4629.27,45,Anuncio Online,True,
CL1761,Jennifer,Verdugo,jennifer.verdugo@gmail.com,+34 823 447 160,2023-01-22,Cuba,León,Acceso de Eulalia Vilalta 73 Apt. 79 ,51820,Basic,2024-03-31,2054.74,48,Referido,True,
CL1762,María Manuela,Herranz,maría.herranz@yahoo.com,+34 926667120,2024-09-22,Kenya,Badajoz,Vial Gema Gómez 67 Puerta 2 ,14742,Standard,2024-11-24,2923.07,19,Web,False,
CL1763,Nydia,Conde,nydia.conde@hotmail.com,+34 984195272,2024-12-25,Camerún,Granada,Cuesta de Amor España 197,39614,Basic,2025-01-21,4793.81,40,Anuncio Online,False,
CL1764,Estefanía,Salmerón,estefanía.salmerón@gmail.com,+34913 95 32 14,2024-08-02,Sudán,Badajoz,Plaza Soledad Barroso 93,42771,Standard,2024-10-19,3731.72,35,Anuncio Online,False,
CL1765,Patricio,Barba,patricio.barba@yahoo.com,+34846 583 213,2023-05-10,Uruguay,Ciudad,Alameda de Samu Gual 88 Apt. 37 ,14021,Standard,2024-01-26,2426.61,45,Evento,False,
CL1766,Hermenegildo,Martí,hermenegildo.martí@gmail.com,+34 880871249,2024-09-12,Sudán del Sur,Segovia,Camino de Lucio Bonilla 70,35851,Standard,2025-03-10,1703.79,1,Evento,False,Eius qui excepturi facilis itaque.
CL1767,Vanesa,Recio,vanesa.recio@yahoo.com,+34900 45 87 55,2022-10-24,Panamá,Ávila,Urbanización Zacarías Guijarro 4 Apt. 56 ,24651,Premium,2024-08-28,3694.91,0,Web,False,
CL1768,Marcela,Bru,marcela.bru@yahoo.com,+34820171716,2023-04-03,Kirguistán,Navarra,Plaza de Iris Bustos 97,05577,Premium,2024-05-18,4614.21,31,Anuncio Online,True,
CL1769,Ainara,Fonseca,ainara.fonseca@gmail.com,+34822 996 401,2024-02-19,Argelia,Cáceres,Calle Dominga Aguado 87,11426,Basic,2024-12-24,2017.87,42,Referido,False,
CL1770,Francisco Javier,Rico,francisco.rico@hotmail.com,+34825927077,2024-11-16,Guinea Ecuatorial,Sevilla,Avenida de Ovidio Quirós 54,05949,Premium,2024-12-24,76.16,16,Evento,True,Recusandae tempora impedit nulla vel eveniet.
CL1771,Baudelio,Alcolea,baudelio.alcolea@hotmail.com,+34 972169052,2022-08-31,Japón,Murcia,Plaza de Victor Mayoral 6,23853,Basic,2023-01-30,3648.89,6,Redes Sociales,True,Expedita porro nostrum earum esse voluptas sint.
CL1772,Visitación,Leiva,visitación.leiva@gmail.com,+34 972 867 672,2022-06-22,Angola,Barcelona,Avenida Angelita Cantón 84,42388,Standard,,0,0,Web,False,
CL1773,René,Valbuena,rené.valbuena@hotmail.com,+34878112123,2022-12-14,Canadá,Santa Cruz de Tenerife,Pasaje Isidoro Ropero 96 Piso 7 ,23054,Premium,2024-01-20,1295.66,27,Anuncio Online,False,
CL1774,Jafet,Nogueira,jafet.nogueira@gmail.com,+34 734310077,2024-03-13,Hungría,Palencia,Glorieta de Isa Buendía 37 Puerta 3 ,38982,Basic,2024-06-25,1600.6,17,Anuncio Online,False,
CL1775,Pepe,Manzanares,pepe.manzanares@yahoo.com,+34 983 448 258,2022-07-31,Botswana,Burgos,Ronda de Jaime Barros 717,46697,Basic,2023-10-10,1217.41,14,Redes Sociales,True,
CL1776,Azahar,Pellicer,azahar.pellicer@hotmail.com,+34982 65 61 35,2022-05-09,México,Zaragoza,Plaza de Lupe Colom 3,02059,Basic,2023-09-30,2390.19,17,Web,True,
CL1777,Melisa,Somoza,melisa.somoza@gmail.com,+34871 21 09 53,2022-10-02,Côte d'Ivoire,Barcelona,Calle de Valerio Solana 93 Apt. 48 ,34869,Basic,2024-12-09,3653.79,28,Redes Sociales,False,
CL1778,Rebeca,Bustamante,rebeca.bustamante@yahoo.com,+34822 84 83 18,2024-10-03,Santa Lucía,Ourense,Via de Ruben Villalobos 74,44319,Premium,2024-12-29,3897.76,9,Redes Sociales,False,
CL1779,Lucho,Rey,lucho.rey@hotmail.com,+34926 796 617,2023-09-19,Granada,Palencia,Urbanización Rufino Tomé 78 Apt. 90 ,03330,Standard,2023-11-20,2569.5,31,Redes Sociales,False,
CL1780,Maura,Jódar,maura.jódar@hotmail.com,+34824 822 486,2023-12-05,Saint Kitts y Nevis,Sevilla,Calle Rita Tirado 350,12717,Basic,2024-02-01,4091.99,16,Web,False,Reiciendis ratione laboriosam quo.
CL1781,María Del Carmen,Ballester,maría.ballester@hotmail.com,+34 974726532,2023-10-14,Guinea,Ceuta,Calle Eloy Torrens 97,04371,Premium,2023-10-17,199.41,35,Redes Sociales,True,
CL1782,Guiomar,Pedrosa,guiomar.pedrosa@hotmail.com,+34879038080,2024-09-19,Egipto,Lleida,C. de Dalila Ibarra 867,49210,Basic,2024-11-05,1261.55,36,Redes Sociales,True,
CL1783,Julia,Alberola,julia.alberola@hotmail.com,+34 926 026 562,2023-07-01,Trinidad y Tabago,Toledo,C. Sarita Montoya 4,48854,Premium,2023-11-08,829.53,35,Referido,True,Eos explicabo dolorum soluta dolores consequatur esse.
CL1784,Gala,Águila,gala.águila@yahoo.com,+34 919448316,2024-07-08,Afganistán,Navarra,Via de Perlita Folch 179,15101,Premium,2025-01-28,4649.0,40,Anuncio Online,True,
CL1785,Maximiano,Prada,maximiano.prada@yahoo.com,+34 874 98 71 17,2024-11-05,Somalia,Granada,Callejón de Jose Manuel Castell 46 Puerta 3 ,06692,Standard,2025-02-11,2908.52,46,Web,False,Non fuga fuga iure officiis commodi.
CL1786,Clarisa,Huertas,clarisa.huertas@hotmail.com,+34880 55 99 71,2024-07-07,Georgia,Huelva,Pasadizo Chucho Acevedo 97 Puerta 5 ,33550,Basic,2024-10-22,347.69,25,Redes Sociales,False,
